lr,t,c_l,c_r,cc,cs,n_l,n_r,nn,s_l,s_r,sc,ss,sum,sum_pct,t_l,t_r
DTL_TNFRSF13B,IDC_LumB,16.0867,0.0,0.0,66.6801,0.9211,0.271,1.6501,7.6404,0.6271,0.0,31.6699,15.1288,100.0,12.2457,0.121
DTL_TNFRSF13B,ILC_LumA,12.3133,0.0,0.0,85.2433,0.9211,0.271,0.9593,1.993,1.8015,0.0,13.7973,26.0225,100.0,4.9109,0.391
CD58_CD2,IDC_Basal,9.5898,0.0,0.0,34.9704,10.4415,5.1207,1.1878,17.507,164.1462,0.0,63.8417,4501.3023,100.0,12.7013,10.3109
CD58_CD2,IDC_Her2,4.7065,0.0,0.0,19.9382,10.4415,5.1207,2.3797,18.3371,95.1823,0.0,77.6821,2246.8096,100.0,9.5005,7.23
CD58_CD2,IDC_LumA,5.7225,0.0,0.0,27.3526,10.4415,5.1207,4.7033,14.2148,54.3381,0.0,67.9441,1136.8204,100.0,8.9111,4.776
CD58_CD2,IDC_LumB,5.4006,0.0,0.0,24.8919,10.4415,5.1207,1.8149,15.9017,135.7882,0.0,73.2932,2946.0701,100.0,8.576,5.9057
CD58_CD2,ILC_LumA,5.9586,0.0,0.0,29.7164,10.4415,5.1207,3.3062,13.43,80.6511,0.0,66.9773,1617.1808,100.0,9.3762,8.5599
CD86_CD28,IDC_Basal,0.5362,0.0,0.0,1.3653,2.7709,0.681,1.5159,38.1435,3.1693,0.0,97.1188,124.4739,100.0,5.7509,0.741
CD86_CD28,IDC_Her2,1.1124,0.0,0.0,5.9429,2.7709,0.681,3.7988,16.8952,2.6536,0.0,90.2583,49.6711,100.0,5.6104,0.8409
CD86_CD28,IDC_LumA,1.2191,0.0,0.0,8.1516,2.7709,0.681,5.6857,12.8864,2.219,0.0,86.1627,33.1867,100.0,4.096,0.561
CD86_CD28,IDC_LumB,0.5489,0.0,0.0,1.2589,2.7709,0.681,1.3933,42.4414,3.1062,0.0,97.3478,135.4229,100.0,5.1358,0.6509
CD86_CD28,ILC_LumA,0.8134,0.0,0.0,5.2693,2.7709,0.681,4.648,13.9058,2.6298,0.0,90.0827,40.5958,100.0,5.0256,0.766
CD86_CTLA4,IDC_Basal,0.5362,0.0,0.0,1.3824,2.7709,0.311,0.2823,38.1435,7.871,0.0,98.3353,305.3106,100.0,5.7509,1.381
CD86_CTLA4,IDC_Her2,1.1124,0.0,0.0,6.1079,2.7709,0.311,1.1271,16.8952,4.1982,0.0,92.765,76.4606,100.0,5.6104,1.046
CD86_CTLA4,IDC_LumA,1.2191,0.0,0.0,8.3561,2.7709,0.311,3.3196,12.8864,1.7795,0.0,88.3244,25.9619,100.0,4.096,0.366
CD86_CTLA4,IDC_LumB,0.5489,0.0,0.0,1.2704,2.7709,0.311,0.4907,42.4414,4.0651,0.0,98.2389,175.6231,100.0,5.1358,0.731
CD86_CTLA4,ILC_LumA,0.8134,0.0,0.0,5.3836,2.7709,0.311,2.5799,13.9058,2.2109,0.0,92.0365,33.4052,100.0,5.0256,0.566
