id,type,abscnseq,ascat,estimate,purbayes
TCGA-EE-A2MT-06,SKCM,0.77,0.81,0.920095819002,0.808751
TCGA-J4-AATZ-01,PRAD,0.45,,0.957015959265,0.6567334
TCGA-33-4532-01,LUSC,1.0,0.59,0.942554010333,0.9465986
TCGA-A4-A5Y0-01,KIRP,0.93,,0.972569041686,0.9046168
TCGA-GM-A2DO-01,BRCA,0.33,0.36,0.511193535416,0.2141621
TCGA-44-2655-01,LUAD,0.27,0.29,0.740960741941,0.2485441
TCGA-H2-A26U-01,THCA,0.5,0.25,0.578176427856,0.3100977
TCGA-CN-6995-01,HNSC,0.45,0.35,0.746357296147,0.8668954
TCGA-ZC-AAAH-01,THYM,0.3,,0.662048668694,0.1969569
TCGA-ZJ-AAXI-01,CESC,0.66,,0.922570802198,0.8376112
TCGA-55-A494-01,LUAD,0.71,0.67,0.955174099486,0.9972942
TCGA-EI-6509-01,CRC,0.86,0.65,0.907473363785,0.9914944
TCGA-VM-A8C9-01,LGG,0.29,,0.73411789887,0.10645295
TCGA-04-1357-01,OV,0.55,0.51,0.635822534336,0.994677
TCGA-B3-4104-01,KIRP,0.4,,0.907030527881,0.9082594
TCGA-2H-A9GJ-01,ESCA,0.72,,0.971056166308,0.914701
TCGA-49-4505-01,LUAD,0.42,0.46,0.601265596009,0.7129259
TCGA-CV-7252-01,HNSC,0.32,0.49,0.780824393902,0.4488678
TCGA-D7-A6F2-01,STAD,0.59,0.59,0.745713200692,0.7657117
TCGA-EJ-7317-01,PRAD,0.32,0.59,0.946670378281,0.6109527
TCGA-A6-2685-01,CRC,0.52,0.24,0.679421937255,0.3256822
TCGA-22-5471-01,LUSC,0.75,0.43,0.715163797285,0.4272297
TCGA-BJ-A0ZA-01,THCA,0.43,0.29,0.882591001789,0.6427004
TCGA-XM-A8R9-01,THYM,0.3,,0.561151078742,0.1637438
TCGA-A2-A3XX-01,BRCA,0.52,0.43,0.782735212748,0.4665952
TCGA-EE-A2GK-06,SKCM,0.32,0.37,0.38549282848,0.06794115
TCGA-R6-A6L4-01,ESCA,0.79,0.44,0.977438495439,0.8146774
TCGA-29-1710-01,OV,0.51,0.47,0.627460953501,0.4404952
TCGA-CJ-4908-01,KIRC,0.25,0.3,0.594453209118,0.4248014
TCGA-90-A4ED-01,LUSC,0.38,0.61,0.800775313267,0.5877419
TCGA-23-1124-01,OV,0.61,0.7,,0.5315193
TCGA-KO-8403-01,KICH,0.51,0.62,0.824284740743,0.6612743
TCGA-86-6562-01,LUAD,0.47,0.44,0.679628294183,0.6850098
TCGA-EM-A22P-01,THCA,0.25,0.24,0.564170289976,0.4534421
TCGA-86-7714-01,LUAD,0.26,0.67,0.727178344284,0.606762
TCGA-CC-A9FU-01,LIHC,0.85,,0.943366499545,0.9823003
TCGA-F4-6854-01,CRC,0.48,0.63,0.850329852936,0.9937488
TCGA-CG-4460-01,STAD,0.77,0.58,0.847479600055,
TCGA-IQ-7630-01,HNSC,0.57,0.54,0.813116492103,0.5185867
TCGA-MM-A564-01,KIRC,0.35,0.37,0.696193648324,0.5489688
TCGA-AJ-A3EK-01,UCEC,0.33,0.41,0.795333042567,0.5170694
TCGA-29-1762-01,OV,0.74,0.82,0.933410581427,0.7925794
TCGA-K4-A54R-01,BLCA,0.83,0.6,0.704167109689,0.5741666
TCGA-97-7552-01,LUAD,0.22,1.0,0.531557399399,0.2021131
TCGA-52-7622-01,LUSC,0.33,0.43,0.665194112586,0.3538016
TCGA-CK-5912-01,CRC,0.71,0.62,0.903493037032,0.9991547
TCGA-59-2351-01,OV,0.54,0.46,0.765377223794,0.3670884
TCGA-24-2024-01,OV,0.78,0.84,0.869245230252,0.7813932
TCGA-26-1439-01,GBM,0.78,0.61,,0.7315165
TCGA-EM-A2CT-01,THCA,0.42,0.27,0.932496607789,0.7213326
TCGA-DK-A3IQ-01,BLCA,0.24,0.36,0.646444015097,0.277009
TCGA-AA-3667-01,CRC,0.77,0.64,,0.8031399
TCGA-JY-A6FD-01,ESCA,0.33,,0.876428126487,0.4540156
TCGA-AG-A015-01,CRC,1.0,0.84,,0.8024436
TCGA-32-4213-01,GBM,0.37,0.65,0.655302276585,0.6409455
TCGA-KC-A7FA-01,PRAD,0.43,,0.909174409541,0.7290005
TCGA-D3-A3C3-06,SKCM,0.51,0.53,0.786537329621,0.8528708
TCGA-F5-6812-01,CRC,0.49,0.51,0.740938777439,0.6132056
TCGA-DQ-5625-01,HNSC,0.45,0.28,0.686515714604,0.3981009
TCGA-LN-A9FP-01,ESCA,0.41,,0.669236330771,0.1635908
TCGA-AO-A1KT-01,BRCA,0.6,0.56,0.742231047775,0.6456774
TCGA-AA-3693-01,CRC,0.8,0.85,,0.853751
TCGA-C5-A1MJ-01,CESC,0.42,1.0,0.789561639775,0.7539534
TCGA-XF-AAN1-01,BLCA,0.76,,0.941478011054,0.8875888
TCGA-12-0829-01,GBM,0.65,0.42,,0.9998639
TCGA-G9-6336-01,PRAD,0.24,0.28,0.929883052957,0.1950448
TCGA-DD-AACD-01,LIHC,0.68,,,0.7920237
TCGA-23-2081-01,OV,1.0,0.62,0.929562948537,0.6568023
TCGA-DD-A11A-01,LIHC,0.51,0.79,0.927382341423,0.9350916
TCGA-BR-8686-01,STAD,0.53,1.0,0.594771048286,0.2640191
TCGA-06-6694-01,GBM,0.61,0.58,,0.7950189
TCGA-91-8497-01,LUAD,0.38,0.3,0.594200388429,0.3846785
TCGA-DK-AA6U-01,BLCA,0.92,,0.970957134443,0.9968801
TCGA-PG-A7D5-01,UCEC,0.73,,0.945201792956,0.6223519
TCGA-Y8-A897-01,KIRP,0.48,,0.787494531731,0.7050012
TCGA-FR-A729-06,SKCM,0.45,,0.632255726183,0.9965499
TCGA-A5-A1OJ-01,UCEC,0.27,0.3,,0.2678906
TCGA-28-1751-01,GBM,0.63,0.38,,0.8656253
TCGA-DJ-A2Q1-01,THCA,0.25,0.31,0.698335352754,0.3167754
TCGA-10-0928-01,OV,1.0,0.85,0.962840124413,0.5403009
TCGA-EJ-8474-01,PRAD,0.22,0.4,0.895457792502,0.6273355
TCGA-ZQ-A9CR-01,STAD,0.4,,0.63854641634,0.3550679
TCGA-D1-A163-01,UCEC,0.44,0.78,,0.7866686
TCGA-VM-A8CD-01,LGG,0.61,,0.852735548573,0.6387287
TCGA-B3-3926-01,KIRP,0.35,,0.86077631581,0.2952735
TCGA-21-A5DI-01,LUSC,0.43,0.41,0.896258638282,0.2793677
TCGA-04-1343-01,OV,0.47,0.58,0.809563175082,0.5415388
TCGA-DR-A0ZM-01,CESC,0.3,0.42,0.706638148166,0.4402283
TCGA-EL-A3GZ-01,THCA,0.42,0.34,0.850783354302,0.7154384
TCGA-BH-A0W7-01,BRCA,0.59,0.56,0.567066872994,0.4078216
TCGA-CR-6470-01,HNSC,0.48,0.32,0.609112973667,0.4717037
TCGA-DD-AADU-01,LIHC,0.69,,0.92280156983,0.7221007
TCGA-CG-5720-01,STAD,0.41,0.64,0.665605196487,0.6058105
TCGA-AN-A0FD-01,BRCA,0.69,0.73,0.713949051734,0.9840466
TCGA-HT-7601-01,LGG,0.39,0.62,0.719068928638,0.6254438
TCGA-CC-A7IF-01,LIHC,0.76,,0.930869610598,0.8574067
TCGA-CC-A8HU-01,LIHC,0.86,,0.931625927504,0.8479856
TCGA-E2-A155-01,BRCA,0.76,0.77,0.922024169168,0.7869544
TCGA-ZF-AA4X-01,BLCA,0.44,,0.985366177639,0.8779652
TCGA-25-1319-01,OV,0.72,0.8,0.861897604882,0.5700153
TCGA-DD-A3A3-01,LIHC,0.75,0.71,0.913504961858,0.7376462
TCGA-DD-A1EJ-01,LIHC,0.5,0.48,0.895871966899,0.7212929
TCGA-B5-A11Q-01,UCEC,0.92,0.86,,0.9388162
TCGA-60-2725-01,LUSC,0.4,0.33,0.560623916531,0.308876
TCGA-AA-A02J-01,CRC,0.85,0.7,,0.6968596
TCGA-A8-A08I-01,BRCA,0.52,0.62,0.636806969247,0.5375305
TCGA-CR-7365-01,HNSC,0.59,0.48,0.819054807547,0.9910622
TCGA-HT-A5R5-01,LGG,0.47,0.89,0.832655131518,0.6140575
TCGA-MH-A855-01,KIRP,0.3,,0.754463024101,0.5019022
TCGA-EW-A1P0-01,BRCA,0.66,0.75,0.810185390182,0.682627
TCGA-AX-A1CN-01,UCEC,0.54,0.82,,0.9051162
TCGA-CM-6674-01,CRC,0.43,0.53,0.810801586209,0.9890847
TCGA-HW-7487-01,LGG,0.49,0.59,0.973608175512,0.6179039
TCGA-DD-A1EE-01,LIHC,0.42,0.8,0.927371360913,0.728606
TCGA-VP-A876-01,PRAD,0.68,,0.970756383728,0.7583125
TCGA-B2-4101-01,KIRC,0.27,0.45,0.544723859122,0.4292502
TCGA-BP-5169-01,KIRC,0.23,0.36,0.537092348972,0.6729026
TCGA-DD-AAE6-01,LIHC,0.76,,0.973369756981,0.9437791
TCGA-SU-A7E7-01,PRAD,0.26,,0.889220751158,0.201006
TCGA-S9-A7R2-01,LGG,0.53,,0.791590800534,0.9278865
TCGA-12-0826-01,GBM,1.0,0.5,,0.5627848
TCGA-LL-A6FR-01,BRCA,0.54,0.5,0.790246733374,0.9670729
TCGA-B0-4815-01,KIRC,0.57,0.22,0.460418150401,0.337055
TCGA-H6-A45N-01,PAAD,0.2,0.39,0.586036922839,0.4343793
TCGA-P4-AAVM-01,KIRP,0.4,,0.91386573119,0.8057664
TCGA-DQ-5624-01,HNSC,0.39,0.27,0.788410658382,0.2766079
TCGA-L5-A88Z-01,ESCA,0.63,,0.905800951843,0.8013907
TCGA-37-4133-01,LUSC,1.0,0.63,0.766597391019,0.9985149
TCGA-AP-A1DM-01,UCEC,0.44,1.0,,0.6114706
TCGA-VR-A8EX-01,ESCA,0.5,,0.929236258609,0.3035729
TCGA-VR-A8EW-01,ESCA,0.58,,0.939279429908,0.351356
TCGA-VP-A87D-01,PRAD,0.42,,0.965242168269,0.7303589
TCGA-G3-A25T-01,LIHC,0.58,0.43,0.849287792657,0.7953354
TCGA-CH-5752-01,PRAD,0.27,0.74,0.929755184749,0.6097587
TCGA-R5-A7ZF-01,STAD,0.37,,0.945020027557,0.2712363
TCGA-06-0209-01,GBM,0.53,0.57,,0.4449542
TCGA-FB-AAQ6-01,PAAD,0.41,,0.837947973093,0.9899408
TCGA-61-1903-01,OV,0.88,0.83,,0.7451725
TCGA-5R-AA1C-01,LIHC,0.68,,0.878638719767,0.7580363
TCGA-CV-5439-01,HNSC,0.44,0.41,0.869365832506,0.5853989
TCGA-BG-A0MT-01,UCEC,0.65,0.76,,0.7822243
TCGA-DS-A7WF-01,CESC,0.46,,0.903133487992,0.7340658
TCGA-EL-A3ZR-01,THCA,0.45,0.3,0.94397253048,0.4666036
TCGA-CV-A465-01,HNSC,0.32,0.26,0.947931360265,0.3087918
TCGA-AC-A3HN-01,BRCA,0.28,0.29,0.590984007819,0.3103455
TCGA-D5-6531-01,CRC,0.52,0.62,0.802860584733,0.9317725
TCGA-E5-A4U1-01,BLCA,0.89,0.78,0.98832263325,0.9995054
TCGA-96-7544-01,LUSC,0.52,0.54,0.6456749443,0.991846
TCGA-EM-A4FM-01,THCA,0.53,1.0,0.77892429001,0.7018285
TCGA-P3-A6T8-01,HNSC,0.32,,0.833871921785,0.8932373
TCGA-BG-A0M6-01,UCEC,0.74,0.67,,0.9790595
TCGA-EL-A4KI-01,THCA,0.44,0.63,0.918945572852,0.9835095
TCGA-AX-A06F-01,UCEC,0.64,0.97,,0.7878151
TCGA-JW-A5VG-01,CESC,0.75,0.71,0.846410842375,0.7011814
TCGA-FD-A3NA-01,BLCA,0.4,0.41,0.824223242406,0.4931057
TCGA-CN-6010-01,HNSC,0.4,0.39,0.853064580856,0.3093897
TCGA-BL-A3JM-01,BLCA,0.57,0.67,0.897433973025,0.9986762
TCGA-DS-A1OC-01,CESC,,,0.845030257065,
TCGA-B6-A0RN-01,BRCA,0.67,0.74,0.802074517198,0.7318339
TCGA-BG-A0LX-01,UCEC,0.34,0.85,,0.7719216
TCGA-ZG-A9LN-01,PRAD,0.46,,0.677395216659,0.3251987
TCGA-AG-4021-01,CRC,0.98,0.74,0.839242531373,0.7603703
TCGA-13-1477-01,OV,0.68,0.8,0.928599605522,0.6222753
TCGA-14-1823-01,GBM,0.65,0.48,0.706980177929,0.66975
TCGA-BA-A6DL-01,HNSC,0.35,0.35,0.926664477096,0.6145412
TCGA-13-2065-01,OV,0.71,0.59,,0.565973
TCGA-FD-A5C1-01,BLCA,0.33,1.0,0.618743435528,0.6949921
TCGA-X7-A8M8-01,THYM,0.29,,0.718800143065,0.1939773
TCGA-A5-A0VQ-01,UCEC,0.41,0.48,,0.8324944
TCGA-64-5775-01,LUAD,0.68,0.71,0.778545272673,0.9994511
TCGA-13-0889-01,OV,0.48,0.74,,0.3126065
TCGA-DW-7842-01,KIRP,0.43,,0.937658736531,0.8037609
TCGA-61-1998-01,OV,0.48,0.64,0.773509561326,0.9911826
TCGA-A2-A25D-01,BRCA,0.66,0.53,0.617788820941,0.4606821
TCGA-5C-AAPD-01,LIHC,0.41,,0.72227816359,0.5389522
TCGA-KK-A6E0-01,PRAD,0.33,0.61,0.946152005049,0.6196798
TCGA-IQ-A61I-01,HNSC,0.41,0.7,0.83736576589,0.6489319
TCGA-AX-A064-01,UCEC,0.47,1.0,,0.7298798
TCGA-43-3394-01,LUSC,0.82,0.46,0.857204121576,0.9970589
TCGA-AR-A2LM-01,BRCA,0.57,0.55,0.699765084527,0.5618685
TCGA-CQ-A4CD-01,HNSC,0.67,0.51,0.801304606938,0.4889877
TCGA-EB-A3XB-01,SKCM,0.4,0.56,0.823998999508,
TCGA-WS-AB45-01,CRC,0.24,,0.396647289218,0.2928218
TCGA-06-0214-01,GBM,0.3,0.6,,0.6218735
TCGA-BQ-7049-01,KIRP,0.36,,0.724248572582,0.8475291
TCGA-91-6831-01,LUAD,0.51,0.45,0.674222118638,0.985307
TCGA-GF-A2C7-01,SKCM,0.78,0.75,0.931781331823,
TCGA-67-6215-01,LUAD,0.61,0.53,0.809171356346,0.608762
TCGA-VQ-A8E7-01,STAD,0.87,,0.885616498023,0.7012627
TCGA-V1-A8WW-01,PRAD,0.76,,0.900050249645,0.8646588
TCGA-D5-6931-01,CRC,0.34,0.49,0.817657545768,0.9736997
TCGA-3A-A9I9-01,PAAD,0.41,,0.710702390232,0.2871735
TCGA-QK-A6VC-01,HNSC,0.33,,0.743568091546,0.2109331
TCGA-EJ-5511-01,PRAD,0.32,0.68,0.930011709625,0.7926743
TCGA-VP-A87K-01,PRAD,0.33,,0.956143704182,0.8208406
TCGA-XF-AAMZ-01,BLCA,0.42,,0.895294647334,0.2029273
TCGA-CV-A45Z-01,HNSC,0.3,0.25,0.800161628133,0.274709
TCGA-QK-A6IH-01,HNSC,0.62,0.6,0.843107469328,0.758659
TCGA-A8-A094-01,BRCA,0.42,0.42,0.646517152776,0.52654
TCGA-DK-A6AV-01,BLCA,0.49,0.46,0.892457789719,0.4949915
TCGA-FD-A6TG-01,BLCA,0.38,0.27,0.740305160717,0.242952
TCGA-KL-8330-01,KICH,0.69,0.86,0.977934454751,0.8301178
TCGA-G4-6311-01,CRC,0.47,0.41,0.81242715815,0.8777518
TCGA-33-4586-01,LUSC,0.45,0.42,0.878021943625,0.7890527
TCGA-FS-A1ZC-06,SKCM,0.84,0.8,0.927126182759,0.9997927
TCGA-06-0650-01,GBM,0.3,1.0,,0.2296997
TCGA-EY-A2ON-01,UCEC,0.6,0.61,0.895354646108,0.6524665
TCGA-B0-5709-01,KIRC,0.58,0.35,0.383578983003,0.2934782
TCGA-D8-A1X6-01,BRCA,0.55,0.63,0.753618384396,0.7749943
TCGA-AG-3726-01,CRC,0.58,0.71,,0.9995486
TCGA-D1-A3DA-01,UCEC,0.67,0.8,0.927017604044,0.7885271
TCGA-IG-A3YA-01,ESCA,0.38,0.26,0.646055530774,0.2307205
TCGA-AA-3660-01,CRC,0.97,0.65,0.890615566279,0.7000309
TCGA-HD-7229-01,HNSC,0.56,0.58,0.849333794835,0.9914157
TCGA-AJ-A3BF-01,UCEC,0.68,0.77,0.937342843637,0.8740442
TCGA-19-5956-01,GBM,0.56,0.79,,0.9117251
TCGA-FG-A4MY-01,LGG,0.38,0.59,0.929329803197,0.3345669
TCGA-D8-A1JP-01,BRCA,0.56,0.64,0.66048935179,0.6407173
TCGA-CQ-A4CG-01,HNSC,0.46,0.73,0.876323822379,0.6700693
TCGA-H7-A76A-01,HNSC,0.37,,0.502875691854,0.1960487
TCGA-HZ-8637-01,PAAD,0.3,1.0,0.365853951045,0.1740695
TCGA-EE-A2MJ-06,SKCM,0.28,0.27,0.594624576214,0.2664868
TCGA-EL-A4JX-01,THCA,0.27,0.25,0.611816515174,0.3573505
TCGA-UU-A93S-01,BRCA,0.6,,0.876693338015,0.368872
TCGA-DD-A4NG-01,LIHC,,0.48,0.871853437992,
TCGA-EL-A4K4-01,THCA,0.7,0.34,0.747671408146,0.653891
TCGA-46-3769-01,LUSC,0.53,0.44,0.656723284607,0.6482271
TCGA-BJ-A290-01,THCA,0.3,0.62,0.88360061692,0.7148135
TCGA-E1-A7YU-01,LGG,0.33,,0.937983930081,0.7274826
TCGA-VS-A9U5-01,CESC,0.59,,0.85714939704,0.2800266
TCGA-FG-7637-01,LGG,,0.64,0.950154551516,
TCGA-G3-A5SM-01,LIHC,0.47,0.39,0.759562481703,0.8028822
TCGA-R6-A8WG-01,ESCA,0.53,,0.863104947513,0.5643949
TCGA-DD-AADK-01,LIHC,0.3,,0.795118558547,0.8869529
TCGA-E8-A3X7-01,THCA,0.67,0.32,0.816334268167,0.676576
TCGA-DU-A7TJ-01,LGG,0.74,,0.88535520625,0.8675304
TCGA-C8-A26Y-01,BRCA,0.46,0.43,0.861483456661,0.5499603
TCGA-ET-A3DW-01,THCA,0.34,0.42,0.895913121728,0.8463281
TCGA-HC-7075-01,PRAD,0.29,0.74,0.929580462673,0.516571
TCGA-BA-A4IF-01,HNSC,0.38,0.35,0.936863284521,0.4268846
TCGA-G3-AAV4-01,LIHC,0.79,,0.911338989852,0.8827831
TCGA-D7-6528-01,STAD,0.91,0.55,0.916132531583,0.8099271
TCGA-B2-5636-01,KIRC,,,0.681109351486,
TCGA-BS-A0TC-01,UCEC,0.43,0.66,,0.7967355
TCGA-A2-A0EQ-01,BRCA,0.62,0.25,0.602330914762,0.4165585
TCGA-G3-AAV7-01,LIHC,0.59,,0.834521970824,0.5878149
TCGA-HT-7692-01,LGG,0.33,0.7,0.944447622521,0.777199
TCGA-D7-6527-01,STAD,0.51,0.41,0.81751774227,0.5089222
TCGA-AG-A011-01,CRC,0.48,0.56,,0.9179408
TCGA-Z2-A8RT-06,SKCM,0.78,,0.746101620259,0.9995993
TCGA-AR-A0TV-01,BRCA,0.62,0.57,0.758318408503,0.9969788
TCGA-JU-AAVI-01,UCEC,0.63,,0.777235922479,0.7346627
TCGA-AA-3532-01,CRC,0.54,0.4,,0.3848274
TCGA-78-7161-01,LUAD,0.7,0.7,0.868830069201,0.9922526
TCGA-DI-A1NN-01,UCEC,0.53,0.57,,0.7034279
TCGA-OE-A75W-01,PAAD,0.29,0.55,0.675403646341,0.5388364
TCGA-ET-A40S-01,THCA,0.43,0.65,0.765859454171,0.3998795
TCGA-93-8067-01,LUAD,,,0.842957759256,
TCGA-VV-A829-01,LGG,0.66,,0.909181753997,0.9869814
TCGA-LN-A7HX-01,ESCA,0.51,,0.849124878194,0.4560578
TCGA-E9-A54X-01,BRCA,0.4,0.75,0.983804136635,0.4956327
TCGA-AA-3531-01,CRC,0.96,0.84,,0.9131075
TCGA-KQ-A41O-01,BLCA,0.95,,0.999957525771,0.9891345
TCGA-AN-A0XS-01,BRCA,0.4,0.47,0.633125900487,0.6126051
TCGA-B9-4617-01,KIRP,0.54,,0.87204549181,0.8169795
TCGA-D6-A4ZB-01,HNSC,0.26,0.4,0.863498139834,0.2082004
TCGA-Y8-A8S1-01,KIRP,0.38,,0.564552096587,0.2758743
TCGA-KK-A7AP-01,PRAD,0.73,,0.968263413228,0.8201379
TCGA-86-8280-01,LUAD,0.29,0.45,0.579173642166,0.213269
TCGA-BF-AAOU-01,SKCM,0.5,,0.813204965975,
TCGA-25-2408-01,OV,0.33,0.56,,0.6001259
TCGA-A5-AB3J-01,UCEC,0.3,,0.763429972226,0.2844716
TCGA-A7-A3IZ-01,BRCA,0.74,0.83,0.887488245525,0.6760355
TCGA-BP-5010-01,KIRC,0.43,0.4,0.5835509328,0.6856538
TCGA-P3-A6SW-01,HNSC,0.34,,0.770315042629,0.2031194
TCGA-AG-3890-01,CRC,0.47,0.53,,0.6349995
TCGA-BP-4991-01,KIRC,0.25,0.6,0.644305518602,0.5022138
TCGA-09-2043-01,OV,0.51,0.75,,0.9995142
TCGA-L5-A43M-01,ESCA,0.5,0.57,0.858469528783,0.4625124
TCGA-EW-A1J6-01,BRCA,0.64,0.64,0.755941795573,0.335995
TCGA-25-2398-01,OV,0.41,0.54,0.759388294897,0.7520174
TCGA-AX-A0IZ-01,UCEC,0.35,0.37,,0.9803556
TCGA-CV-7438-01,HNSC,0.37,0.47,0.773085313811,0.4954766
TCGA-DH-5140-01,LGG,0.62,0.73,0.93723480077,0.8968885
TCGA-KK-A6E2-01,PRAD,0.28,0.81,0.947235775646,0.6355482
TCGA-BP-5000-01,KIRC,0.29,0.57,0.562236895605,0.4192366
TCGA-HW-A5KJ-01,LGG,0.54,0.76,0.966584918589,0.6716253
TCGA-05-4432-01,LUAD,0.41,0.43,0.730280215085,0.6467846
TCGA-EY-A215-01,UCEC,0.48,0.81,,0.8162826
TCGA-85-8666-01,LUSC,0.38,1.0,0.701260329604,0.3374374
TCGA-AO-A0J5-01,BRCA,0.58,0.45,0.705789133241,0.4004492
TCGA-3G-AB0Q-01,THYM,0.4,,0.680293690959,0.701171
TCGA-86-6851-01,LUAD,0.36,0.43,0.547869695545,0.3626814
TCGA-A2-A3XZ-01,BRCA,0.66,0.28,0.67557157336,0.2772267
TCGA-VS-A8EG-01,CESC,0.5,,0.939007791936,0.7767643
TCGA-AC-A5EI-01,BRCA,0.42,0.32,,0.8859946
TCGA-A2-A0YL-01,BRCA,0.21,0.22,0.715648625439,0.142986
TCGA-FG-8188-01,LGG,0.36,0.66,0.90185332865,0.9725012
TCGA-ET-A4KN-01,THCA,0.29,0.32,0.62235461116,0.2654281
TCGA-12-0662-01,GBM,0.63,0.68,,0.9912872
TCGA-43-7656-01,LUSC,0.55,0.56,0.66551910692,0.9966362
TCGA-AX-A05Y-01,UCEC,0.43,1.0,,0.898958
TCGA-AC-A2FE-01,BRCA,0.49,0.24,0.536366864294,0.3309969
TCGA-G7-A8LB-01,KIRP,0.48,,0.966955510442,0.947199
TCGA-QH-A6XC-01,LGG,0.46,0.71,0.917358197397,0.6699175
TCGA-HT-7691-01,LGG,0.31,0.33,0.800217675035,0.5649141
TCGA-34-2609-01,LUSC,0.4,0.35,,0.9962388
TCGA-D3-A5GO-06,SKCM,0.67,0.58,0.743962123657,0.9989188
TCGA-UF-A7JC-01,HNSC,0.7,,0.936520026801,0.8001745
TCGA-3G-AB0T-01,THYM,0.31,,0.689145239149,0.1402481
TCGA-EY-A2OQ-01,UCEC,0.63,0.74,0.905288389316,0.7172879
TCGA-FP-8209-01,STAD,0.26,0.39,0.397228793375,0.291417
TCGA-A1-A0SB-01,BRCA,0.32,1.0,0.935093412918,0.5552033
TCGA-02-2483-01,GBM,0.55,0.57,0.821937009647,0.7322786
TCGA-EK-A2R7-01,CESC,0.58,0.69,0.834448148578,0.5249304
TCGA-19-2621-01,GBM,0.75,0.72,,0.9966275
TCGA-D3-A8GV-06,SKCM,0.85,,0.900931708488,0.9491055
TCGA-BH-A18G-01,BRCA,0.48,0.65,0.79773317711,0.7427924
TCGA-BT-A20O-01,BLCA,0.26,0.23,0.408792411603,0.1787994
TCGA-25-1320-01,OV,1.0,,0.779712353478,0.3935007
TCGA-D3-A51K-06,SKCM,0.81,0.73,0.793907555745,0.8913724
TCGA-DU-A7T6-01,LGG,0.44,,0.94569676117,0.6252214
TCGA-AO-A12D-01,BRCA,0.34,0.48,0.582117058955,0.2408726
TCGA-VS-A9UP-01,CESC,0.64,,0.979669500966,0.5491837
TCGA-UZ-A9PV-01,KIRP,0.63,,0.965261673251,0.9487777
TCGA-QH-A65V-01,LGG,0.5,0.63,0.931551412168,0.6506784
TCGA-AA-3841-01,CRC,0.8,0.6,,0.9942948
TCGA-E9-A1R3-01,BRCA,0.51,0.47,0.676874457318,0.4218193
TCGA-D8-A1XJ-01,BRCA,0.52,0.59,0.825406657584,0.6114278
TCGA-E7-A4XJ-01,BLCA,0.36,0.7,0.952035618416,0.6756406
TCGA-D6-6823-01,HNSC,0.46,0.45,0.895459797494,0.5371659
TCGA-AC-A3QP-01,BRCA,0.71,0.43,0.627678087406,0.4404273
TCGA-CM-5861-01,CRC,0.57,0.76,0.92552260257,0.6997105
TCGA-BP-5182-01,KIRC,0.31,0.28,0.40493134035,0.3918223
TCGA-D6-8568-01,HNSC,0.43,0.4,0.758706631603,0.38711
TCGA-BH-A0AW-01,BRCA,0.41,0.45,0.513078850363,0.6340945
TCGA-DZ-6135-01,KIRP,0.41,,0.831525220074,0.7274384
TCGA-BG-A18C-01,UCEC,0.68,0.8,,0.7690257
TCGA-HC-7078-01,PRAD,0.57,0.68,0.883796467775,0.6947105
TCGA-04-1542-01,OV,0.82,0.8,0.969301735309,0.6926953
TCGA-95-7043-01,LUAD,0.75,0.69,0.89439776205,0.9995405
TCGA-S9-A7IS-01,LGG,0.56,,0.950798195746,0.7263847
TCGA-OX-A56R-01,GBM,0.85,,,0.829996
TCGA-12-1093-01,GBM,0.3,0.4,,0.7923325
TCGA-FZ-5919-01,PAAD,0.38,0.34,,0.1802751
TCGA-QK-A8Z9-01,HNSC,0.45,,0.66640066171,0.4304045
TCGA-CV-A6JM-01,HNSC,0.56,0.56,0.843462906936,0.996763
TCGA-CH-5751-01,PRAD,0.49,0.51,0.697436478783,0.8236463
TCGA-YF-AA3L-01,BLCA,0.77,,0.932993694145,0.951413
TCGA-14-2554-01,GBM,0.53,0.75,0.757829024505,0.624954
TCGA-91-6836-01,LUAD,0.64,0.56,0.875833182868,0.9829175
TCGA-WL-A834-01,CESC,0.73,,0.92323774787,0.7396113
TCGA-49-AAR4-01,LUAD,0.2,,0.620396524746,0.1880772
TCGA-BK-A0CA-01,UCEC,0.26,0.32,0.921835704465,0.6234483
TCGA-AJ-A6NU-01,UCEC,0.52,,0.828711000228,0.3308672
TCGA-DU-A5TR-01,LGG,0.48,0.59,0.715257916768,0.6461265
TCGA-91-6840-01,LUAD,0.62,0.57,0.771344375488,0.5069636
TCGA-BP-5174-01,KIRC,0.31,0.58,0.730684481153,0.5072637
TCGA-E8-A436-01,THCA,0.28,0.46,0.765433174991,0.2344123
TCGA-12-3649-01,GBM,0.53,0.72,,0.7547606
TCGA-B8-A54G-01,KIRC,0.4,0.5,0.512830435881,0.5110073
TCGA-L5-A8NS-01,ESCA,0.31,,0.730024247142,0.3481108
TCGA-B0-5109-01,KIRC,0.3,0.26,0.621713186728,0.4598165
TCGA-DD-A1EI-01,LIHC,0.69,0.5,0.809648111446,0.5024912
TCGA-06-0152-01,GBM,0.75,0.49,,0.7667811
TCGA-IB-A6UF-01,PAAD,0.79,,0.817801072102,0.5542093
TCGA-AP-A05N-01,UCEC,0.38,0.89,,0.7677244
TCGA-A8-A09M-01,BRCA,0.61,0.61,0.727718351207,0.4940477
TCGA-D8-A27K-01,BRCA,0.38,0.58,0.729083582255,0.5779915
TCGA-YL-A8SQ-01,PRAD,0.36,,0.893972515489,0.871704
