,Purity,type
TCGA-A2-A4RW-01,0.483817125,BRCA
TCGA-A2-A4RX-01,0.364392283333,BRCA
TCGA-A2-A4RY-01,0.496075994401,BRCA
TCGA-A2-A4S0-01,0.543615608333,BRCA
TCGA-A2-A4S1-01,0.411239904067,BRCA
TCGA-A2-A4S2-01,0.465665041001,BRCA
TCGA-A2-A4S3-01,0.550253694587,BRCA
TCGA-A7-A0CD-01,0.7751915,BRCA
TCGA-A7-A0CE-01,0.638590501232,BRCA
TCGA-A7-A0CG-01,0.399052568077,BRCA
TCGA-A7-A0CH-01,0.649098357471,BRCA
TCGA-A7-A0CJ-01,0.76432125,BRCA
TCGA-A7-A0D9-01,0.734699666667,BRCA
TCGA-A7-A0DA-01,0.506691657249,BRCA
TCGA-A7-A0DB-01,0.431970501695,BRCA
TCGA-A7-A13D-01,0.544916133333,BRCA
TCGA-A7-A13E-01,0.720709975,BRCA
TCGA-A7-A13F-01,0.629444326053,BRCA
TCGA-A7-A13G-01,0.817158291667,BRCA
TCGA-A7-A13H-01,0.43185988313,BRCA
TCGA-A7-A26E-01,0.539377616667,BRCA
TCGA-A7-A26F-01,0.4641702,BRCA
TCGA-A7-A26G-01,0.3374468,BRCA
TCGA-A7-A26H-01,0.422756187119,BRCA
TCGA-A7-A26I-01,0.561278891088,BRCA
TCGA-A7-A26J-01,0.619304944657,BRCA
TCGA-A7-A2KD-01,0.485377918077,BRCA
TCGA-A7-A3IY-01,0.375894383333,BRCA
TCGA-A7-A3IZ-01,0.765825175,BRCA
TCGA-A7-A3J0-01,0.568889817454,BRCA
TCGA-A7-A3J1-01,0.462198875,BRCA
TCGA-A7-A3RF-01,0.637179675,BRCA
TCGA-A7-A425-01,0.459058675,BRCA
TCGA-A7-A426-01,0.450272066667,BRCA
TCGA-A7-A4SA-01,0.456071722883,BRCA
TCGA-A7-A4SB-01,0.620198499066,BRCA
TCGA-A7-A4SD-01,0.444135493735,BRCA
TCGA-A7-A4SE-01,0.575621393948,BRCA
TCGA-A7-A4SF-01,0.607662088238,BRCA
TCGA-A7-A56D-01,0.4190336,BRCA
TCGA-A7-A5ZV-01,0.707107270738,BRCA
TCGA-A7-A5ZW-01,0.342089441667,BRCA
TCGA-A7-A5ZX-01,0.363225775,BRCA
TCGA-A7-A6VV-01,0.547785206161,BRCA
TCGA-A7-A6VW-01,0.666494193577,BRCA
TCGA-A7-A6VX-01,0.63985496872,BRCA
TCGA-A7-A6VY-01,0.458040162864,BRCA
TCGA-A8-A06N-01,0.788865127185,BRCA
TCGA-A8-A06O-01,0.643013625,BRCA
TCGA-A8-A06P-01,0.457259541667,BRCA
TCGA-A8-A06Q-01,0.762547108333,BRCA
TCGA-A8-A06R-01,0.531485628965,BRCA
TCGA-A8-A06T-01,0.700571558333,BRCA
TCGA-A8-A06U-01,0.655149031058,BRCA
TCGA-A8-A06X-01,0.622052891662,BRCA
TCGA-A8-A06Y-01,0.791549941667,BRCA
TCGA-A8-A06Z-01,0.824800566667,BRCA
TCGA-A8-A075-01,0.478590868077,BRCA
TCGA-A8-A076-01,0.604030933333,BRCA
TCGA-A8-A079-01,0.60359701663,BRCA
TCGA-A8-A07B-01,0.618769121201,BRCA
TCGA-A8-A07E-01,0.46640775,BRCA
TCGA-A8-A07F-01,0.79495339163,BRCA
TCGA-A8-A07G-01,0.541933043735,BRCA
TCGA-A8-A07I-01,0.61035365,BRCA
TCGA-A8-A07J-01,0.519125793148,BRCA
TCGA-A8-A07L-01,0.755591191667,BRCA
TCGA-A8-A07O-01,0.562498425,BRCA
TCGA-A8-A07P-01,0.740880591667,BRCA
TCGA-A8-A07R-01,0.721648016667,BRCA
TCGA-A8-A07U-01,0.387601783333,BRCA
TCGA-A8-A07W-01,0.669102031678,BRCA
TCGA-A8-A07Z-01,0.616376077131,BRCA
TCGA-A8-A081-01,0.596449458203,BRCA
TCGA-A8-A082-01,0.665807958333,BRCA
TCGA-A8-A083-01,0.629542507961,BRCA
TCGA-A8-A084-01,0.704869028963,BRCA
TCGA-A8-A085-01,0.779719825,BRCA
TCGA-A8-A086-01,0.670563237833,BRCA
TCGA-A8-A08A-01,0.578177323521,BRCA
TCGA-A8-A08B-01,0.591880358968,BRCA
TCGA-A8-A08C-01,0.626554525,BRCA
TCGA-A8-A08F-01,0.566685746674,BRCA
TCGA-A8-A08G-01,0.566729558203,BRCA
TCGA-A8-A08H-01,0.343198036911,BRCA
TCGA-A8-A08I-01,0.515672245121,BRCA
TCGA-A8-A08J-01,0.523093722827,BRCA
TCGA-A8-A08L-01,0.627654508333,BRCA
TCGA-A8-A08O-01,0.61733555,BRCA
TCGA-A8-A08P-01,0.354053038294,BRCA
TCGA-A8-A08R-01,0.444135452068,BRCA
TCGA-A8-A08S-01,0.745177759074,BRCA
TCGA-A8-A08T-01,0.693924683143,BRCA
TCGA-A8-A08X-01,0.485754875,BRCA
TCGA-A8-A08Z-01,0.497737550993,BRCA
TCGA-A8-A090-01,0.52496395,BRCA
TCGA-A8-A091-01,0.694426694252,BRCA
TCGA-A8-A092-01,0.738700432596,BRCA
TCGA-A8-A093-01,0.707550466476,BRCA
TCGA-A8-A094-01,0.436033741667,BRCA
TCGA-A8-A095-01,0.569570033333,BRCA
TCGA-A8-A096-01,0.50938325,BRCA
TCGA-A8-A097-01,0.552305066667,BRCA
TCGA-A8-A099-01,0.750683573326,BRCA
TCGA-A8-A09A-01,0.360498274735,BRCA
TCGA-A8-A09B-01,0.582896209327,BRCA
TCGA-A8-A09C-01,0.670997,BRCA
TCGA-A8-A09D-01,0.504651433333,BRCA
TCGA-A8-A09E-01,0.798619475,BRCA
TCGA-A8-A09G-01,0.615657468803,BRCA
TCGA-A8-A09I-01,0.492796616667,BRCA
TCGA-A8-A09K-01,0.682685235931,BRCA
TCGA-A8-A09M-01,0.558411965113,BRCA
TCGA-A8-A09N-01,0.671535707304,BRCA
TCGA-A8-A09Q-01,0.532939238669,BRCA
TCGA-A8-A09R-01,0.477241158054,BRCA
TCGA-A8-A09T-01,0.56304117557,BRCA
TCGA-A8-A09V-01,0.648026783333,BRCA
TCGA-A8-A09W-01,0.647979041667,BRCA
TCGA-A8-A09X-01,0.357796766982,BRCA
TCGA-A8-A09Z-01,0.777621191667,BRCA
TCGA-A8-A0A1-01,0.47690769266,BRCA
TCGA-A8-A0A2-01,0.479101513127,BRCA
TCGA-A8-A0A4-01,0.647488534793,BRCA
TCGA-A8-A0A6-01,0.419338766667,BRCA
TCGA-A8-A0A7-01,0.356774099679,BRCA
TCGA-A8-A0A9-01,0.69685539143,BRCA
TCGA-A8-A0AB-01,0.798427324892,BRCA
TCGA-A8-A0AD-01,0.614724994997,BRCA
TCGA-AC-A23C-01,0.433506652068,BRCA
TCGA-AC-A23E-01,0.405628795707,BRCA
TCGA-AC-A23G-01,0.311343991225,BRCA
TCGA-AC-A23H-01,0.594467231189,BRCA
TCGA-AC-A2B8-01,0.46050720231,BRCA
TCGA-AC-A2BK-01,0.793331580748,BRCA
TCGA-AC-A2BM-01,0.480482183333,BRCA
TCGA-AC-A2FB-01,0.484055858333,BRCA
TCGA-AC-A2FE-01,0.330268334803,BRCA
TCGA-AC-A2FF-01,0.32510076313,BRCA
TCGA-AC-A2FG-01,0.649034891201,BRCA
TCGA-AC-A2FK-01,0.580387616667,BRCA
TCGA-AC-A2FM-01,0.692083424633,BRCA
TCGA-AC-A2FO-01,0.37193015,BRCA
TCGA-AC-A2QH-01,0.709788311759,BRCA
TCGA-AC-A2QI-01,0.475783916667,BRCA
TCGA-AC-A2QJ-01,0.318470074821,BRCA
TCGA-AC-A3BB-01,0.381355441667,BRCA
TCGA-AC-A3EH-01,0.623645525,BRCA
TCGA-AC-A3HN-01,0.30145883058,BRCA
TCGA-AC-A3OD-01,0.368382895218,BRCA
TCGA-AC-A3QP-01,0.496766941087,BRCA
TCGA-AC-A3QQ-01,0.537512662716,BRCA
TCGA-AC-A3TM-01,0.513634508333,BRCA
TCGA-AC-A3TN-01,0.565136360655,BRCA
TCGA-AC-A3W5-01,0.399685925,BRCA
TCGA-AC-A3W6-01,0.529157316667,BRCA
TCGA-AC-A3W7-01,0.50897304597,BRCA
TCGA-AC-A3YI-01,0.486476658277,BRCA
TCGA-AC-A3YJ-01,0.528490261003,BRCA
TCGA-AC-A4ZE-01,0.645284780983,BRCA
TCGA-AC-A5EH-01,0.427041609282,BRCA
TCGA-AC-A5XS-01,0.37182228343,BRCA
TCGA-AC-A5XU-01,0.540322172594,BRCA
TCGA-AC-A62V-01,0.580289835501,BRCA
TCGA-AC-A62X-01,0.692524045544,BRCA
TCGA-AC-A62Y-01,0.4665988,BRCA
TCGA-AC-A6IV-01,0.319050252217,BRCA
TCGA-AC-A6IW-01,0.378368023056,BRCA
TCGA-AC-A6IX-01,0.465085708333,BRCA
TCGA-AC-A6NO-01,0.462832758749,BRCA
TCGA-AC-A7VB-01,0.840423777282,BRCA
TCGA-AC-A7VC-01,0.569542812241,BRCA
TCGA-AC-A8OP-01,0.460845547722,BRCA
TCGA-AC-A8OQ-01,0.44841664239,BRCA
TCGA-AC-A8OR-01,0.646112889532,BRCA
TCGA-AC-A8OS-01,0.36877216974,BRCA
TCGA-AN-A03X-01,0.637082558333,BRCA
TCGA-AN-A03Y-01,0.681015973565,BRCA
TCGA-AN-A041-01,0.526833166667,BRCA
TCGA-AN-A046-01,0.412682200831,BRCA
TCGA-AN-A049-01,0.657603366667,BRCA
TCGA-AN-A04A-01,0.555425075,BRCA
TCGA-AN-A04C-01,0.688768386597,BRCA
TCGA-AN-A04D-01,0.834648966559,BRCA
TCGA-AN-A0AJ-01,0.577002034327,BRCA
TCGA-AN-A0AK-01,0.715377925993,BRCA
TCGA-AN-A0AL-01,0.608320082979,BRCA
TCGA-AN-A0AM-01,0.423572753868,BRCA
TCGA-AN-A0AR-01,0.863023866667,BRCA
TCGA-AN-A0AS-01,0.559104008333,BRCA
TCGA-AN-A0AT-01,0.559431020777,BRCA
TCGA-AN-A0FD-01,0.64088834246,BRCA
TCGA-AN-A0FF-01,0.525970352589,BRCA
TCGA-AN-A0FJ-01,0.608454841536,BRCA
TCGA-AN-A0FK-01,0.581599001083,BRCA
TCGA-AN-A0FL-01,0.863740783333,BRCA
TCGA-AN-A0FN-01,0.257849955452,BRCA
TCGA-AN-A0FS-01,0.60060476975,BRCA
TCGA-AN-A0FT-01,0.664918645061,BRCA
TCGA-AN-A0FV-01,0.542499516667,BRCA
TCGA-AN-A0FW-01,0.577231622102,BRCA
TCGA-AN-A0FX-01,0.606469976701,BRCA
TCGA-AN-A0FY-01,0.681075981086,BRCA
TCGA-AN-A0FZ-01,0.662513588763,BRCA
TCGA-AN-A0XL-01,0.442148541667,BRCA
TCGA-AN-A0XN-01,0.401399047217,BRCA
TCGA-AN-A0XO-01,0.596703041667,BRCA
TCGA-AN-A0XP-01,0.634710965072,BRCA
TCGA-AN-A0XR-01,0.791642149892,BRCA
TCGA-AN-A0XS-01,0.45430315,BRCA
TCGA-AN-A0XT-01,0.677570905287,BRCA
TCGA-AN-A0XU-01,0.682129760828,BRCA
TCGA-AN-A0XV-01,0.563431841667,BRCA
TCGA-AN-A0XW-01,0.440022216667,BRCA
TCGA-AO-A03L-01,0.480563702322,BRCA
TCGA-AO-A03M-01,0.383404164683,BRCA
TCGA-AO-A03N-01,0.619724583333,BRCA
TCGA-AO-A03O-01,0.604865541531,BRCA
TCGA-AO-A03P-01,0.625767575,BRCA
TCGA-AO-A03R-01,0.579886058333,BRCA
TCGA-AO-A03T-01,0.618172983333,BRCA
TCGA-AO-A03U-01,0.55162185,BRCA
TCGA-AO-A03V-01,0.647976404071,BRCA
TCGA-AO-A0J2-01,0.643711319036,BRCA
TCGA-AO-A0J3-01,0.780379766667,BRCA
TCGA-AO-A0J4-01,0.472108882873,BRCA
TCGA-AO-A0J5-01,0.477798420005,BRCA
TCGA-AO-A0J6-01,0.658382904121,BRCA
TCGA-AO-A0J7-01,0.737094435615,BRCA
TCGA-AO-A0J8-01,0.631191158333,BRCA
TCGA-AO-A0J9-01,0.430326783333,BRCA
TCGA-AO-A0JA-01,0.577361925993,BRCA
TCGA-AO-A0JB-01,0.701124566667,BRCA
TCGA-AO-A0JC-01,0.413606542631,BRCA
TCGA-AO-A0JD-01,0.617275666667,BRCA
TCGA-AO-A0JE-01,0.418819816667,BRCA
TCGA-AO-A0JF-01,0.357939725,BRCA
TCGA-AO-A0JG-01,0.534026275,BRCA
TCGA-AO-A0JI-01,0.751500158333,BRCA
TCGA-AO-A0JJ-01,0.398978508333,BRCA
TCGA-AO-A0JM-01,0.529306587864,BRCA
TCGA-AO-A124-01,0.766924210189,BRCA
TCGA-AO-A125-01,0.842158487716,BRCA
TCGA-AO-A126-01,0.546289391667,BRCA
TCGA-AO-A128-01,0.334302345574,BRCA
TCGA-AO-A129-01,0.427451385754,BRCA
TCGA-AO-A12A-01,0.378017837716,BRCA
TCGA-AO-A12B-01,0.746898325635,BRCA
TCGA-AO-A12D-01,0.343325598923,BRCA
TCGA-AO-A12E-01,0.554719625,BRCA
TCGA-AO-A12F-01,0.63446508638,BRCA
TCGA-AO-A12G-01,0.630920491941,BRCA
TCGA-AO-A12H-01,0.519456497692,BRCA
TCGA-AO-A1KO-01,0.490964058333,BRCA
TCGA-AO-A1KP-01,0.858442283333,BRCA
TCGA-AO-A1KR-01,0.507835416667,BRCA
TCGA-AO-A1KS-01,0.658428635048,BRCA
TCGA-AO-A1KT-01,0.576403129383,BRCA
TCGA-AQ-A04H-01,0.752162167283,BRCA
TCGA-AQ-A04J-01,0.433864725,BRCA
TCGA-AQ-A0Y5-01,0.477028741388,BRCA
TCGA-AQ-A1H2-01,0.741151175,BRCA
TCGA-AQ-A1H3-01,0.530301175,BRCA
TCGA-AQ-A54N-01,0.804564058333,BRCA
TCGA-AQ-A54O-01,0.576897997282,BRCA
TCGA-AQ-A7U7-01,0.262078841627,BRCA
TCGA-AR-A0TP-01,0.899144308333,BRCA
TCGA-AR-A0TQ-01,0.508880307104,BRCA
TCGA-AR-A0TR-01,0.718719608226,BRCA
TCGA-AR-A0TS-01,0.335765325,BRCA
TCGA-AR-A0TT-01,0.397441206389,BRCA
TCGA-AR-A0TV-01,0.579668720359,BRCA
TCGA-AR-A0TW-01,0.5630823424,BRCA
TCGA-AR-A0TX-01,0.411695198666,BRCA
TCGA-AR-A0TY-01,0.70381555,BRCA
TCGA-AR-A0TZ-01,0.7751748,BRCA
TCGA-AR-A0U0-01,0.4014201,BRCA
TCGA-AR-A0U2-01,0.620123925,BRCA
TCGA-AR-A0U3-01,0.748654175,BRCA
TCGA-AR-A0U4-01,0.355031366667,BRCA
TCGA-AR-A1AH-01,0.780177908333,BRCA
TCGA-AR-A1AI-01,0.394571667063,BRCA
TCGA-AR-A1AJ-01,0.199015190833,BRCA
TCGA-AR-A1AK-01,0.507831939465,BRCA
TCGA-AR-A1AL-01,0.404111933333,BRCA
TCGA-AR-A1AM-01,0.475474832668,BRCA
TCGA-AR-A1AN-01,0.543801566667,BRCA
TCGA-AR-A1AO-01,0.183522589325,BRCA
TCGA-AR-A1AP-01,0.615200594556,BRCA
TCGA-AR-A1AQ-01,0.586287110402,BRCA
TCGA-AR-A1AR-01,0.448336308333,BRCA
TCGA-AR-A1AS-01,0.688597117579,BRCA
TCGA-AR-A1AU-01,0.523934220345,BRCA
TCGA-AR-A1AV-01,0.609629928403,BRCA
TCGA-AR-A1AW-01,0.431832295345,BRCA
TCGA-AR-A1AX-01,0.286159916667,BRCA
TCGA-AR-A1AY-01,0.696571918529,BRCA
TCGA-AR-A24H-01,0.669487251911,BRCA
TCGA-AR-A24K-01,0.657412625,BRCA
TCGA-AR-A24L-01,0.475258867191,BRCA
TCGA-AR-A24M-01,0.548949775,BRCA
TCGA-AR-A24N-01,0.658555758333,BRCA
TCGA-AR-A24O-01,0.340261022324,BRCA
TCGA-AR-A24P-01,0.504225708333,BRCA
TCGA-AR-A24Q-01,0.506393591791,BRCA
TCGA-AR-A24R-01,0.564361108333,BRCA
TCGA-AR-A24S-01,0.408670841667,BRCA
TCGA-AR-A24T-01,0.545722356999,BRCA
TCGA-AR-A24U-01,0.388799466667,BRCA
TCGA-AR-A24V-01,0.506648231899,BRCA
TCGA-AR-A24W-01,0.366532391667,BRCA
TCGA-AR-A24X-01,0.5017135,BRCA
TCGA-AR-A24Z-01,0.635417091667,BRCA
TCGA-AR-A250-01,0.504365108333,BRCA
TCGA-AR-A251-01,0.632121103992,BRCA
TCGA-AR-A252-01,0.366290724358,BRCA
TCGA-AR-A254-01,0.435508116667,BRCA
TCGA-AR-A255-01,0.41077915,BRCA
TCGA-AR-A256-01,0.676977766536,BRCA
TCGA-AR-A2LE-01,0.619202983333,BRCA
TCGA-AR-A2LH-01,0.250028465628,BRCA
TCGA-AR-A2LJ-01,0.396827733333,BRCA
TCGA-AR-A2LK-01,0.586956505435,BRCA
TCGA-AR-A2LL-01,0.537951425,BRCA
TCGA-AR-A2LM-01,0.5339149,BRCA
TCGA-AR-A2LN-01,0.399176858333,BRCA
TCGA-AR-A2LO-01,0.331484737364,BRCA
TCGA-AR-A2LQ-01,0.270316840252,BRCA
TCGA-AR-A2LR-01,0.7353381,BRCA
TCGA-AR-A5QM-01,0.421097862716,BRCA
TCGA-AR-A5QN-01,0.486288771397,BRCA
TCGA-AR-A5QP-01,0.377834966667,BRCA
TCGA-AR-A5QQ-01,0.2758061825,BRCA
TCGA-B6-A0I1-01,0.735455308333,BRCA
TCGA-B6-A0I2-01,0.399848441667,BRCA
TCGA-B6-A0I5-01,0.576321616536,BRCA
TCGA-B6-A0I9-01,0.5917576,BRCA
TCGA-B6-A0IA-01,0.828243450875,BRCA
TCGA-B6-A0IB-01,0.597100738769,BRCA
TCGA-B6-A0IC-01,0.602427583333,BRCA
TCGA-B6-A0IE-01,0.506109097324,BRCA
TCGA-B6-A0IG-01,0.567368233333,BRCA
TCGA-B6-A0IH-01,0.286636271225,BRCA
TCGA-B6-A0IJ-01,0.462192508333,BRCA
TCGA-B6-A0IK-01,0.54020535,BRCA
TCGA-B6-A0IM-01,0.703049753784,BRCA
TCGA-B6-A0IN-01,0.525940243152,BRCA
TCGA-B6-A0IO-01,0.741534119264,BRCA
TCGA-B6-A0IP-01,0.530858993705,BRCA
TCGA-B6-A0IQ-01,0.613751358333,BRCA
TCGA-B6-A0RE-01,0.53354735,BRCA
TCGA-B6-A0RG-01,0.782614291667,BRCA
TCGA-B6-A0RH-01,0.660486190782,BRCA
TCGA-B6-A0RI-01,0.615667333333,BRCA
TCGA-B6-A0RL-01,0.8231447,BRCA
TCGA-B6-A0RM-01,0.740354133333,BRCA
TCGA-B6-A0RN-01,0.694794391476,BRCA
TCGA-B6-A0RO-01,0.72518315,BRCA
TCGA-B6-A0RP-01,0.549406656451,BRCA
TCGA-B6-A0RQ-01,0.386449534408,BRCA
TCGA-B6-A0RS-01,0.464504339224,BRCA
TCGA-B6-A0RT-01,0.230635279067,BRCA
TCGA-B6-A0RU-01,0.655139958333,BRCA
TCGA-B6-A0RV-01,0.522749066667,BRCA
TCGA-B6-A0WS-01,0.455865091667,BRCA
TCGA-B6-A0WT-01,0.578885477764,BRCA
TCGA-B6-A0WV-01,0.667234713769,BRCA
TCGA-B6-A0WW-01,0.667138049645,BRCA
TCGA-B6-A0WX-01,0.404166558333,BRCA
TCGA-B6-A0WY-01,0.324319404067,BRCA
TCGA-B6-A0WZ-01,0.64521804528,BRCA
TCGA-B6-A0X0-01,0.589759384327,BRCA
TCGA-B6-A0X1-01,0.665794023916,BRCA
TCGA-B6-A0X4-01,0.729201748112,BRCA
TCGA-B6-A0X5-01,0.822032441667,BRCA
TCGA-B6-A0X7-01,0.489358874298,BRCA
TCGA-B6-A1KC-01,0.788519188489,BRCA
TCGA-B6-A1KF-01,0.781477675,BRCA
TCGA-B6-A1KI-01,0.506607682256,BRCA
TCGA-B6-A1KN-01,0.540894365165,BRCA
TCGA-B6-A2IU-01,0.61554285,BRCA
TCGA-B6-A3ZX-01,0.26838595,BRCA
TCGA-B6-A400-01,0.495498125,BRCA
TCGA-B6-A401-01,0.386696708333,BRCA
TCGA-B6-A402-01,0.658457616667,BRCA
TCGA-B6-A408-01,0.512217942291,BRCA
TCGA-B6-A409-01,0.558889443327,BRCA
TCGA-B6-A40B-01,0.562913631855,BRCA
TCGA-B6-A40C-01,0.525232458203,BRCA
TCGA-BH-A0AU-01,0.522304443548,BRCA
TCGA-BH-A0AV-01,0.524768375,BRCA
TCGA-BH-A0AW-01,0.421242941667,BRCA
TCGA-BH-A0AZ-01,0.413546240147,BRCA
TCGA-BH-A0B0-01,0.438016784067,BRCA
TCGA-BH-A0B3-01,0.52169175,BRCA
TCGA-BH-A0B4-01,0.487129962016,BRCA
TCGA-BH-A0B5-01,0.535224784743,BRCA
TCGA-BH-A0B6-01,0.2968531,BRCA
TCGA-BH-A0B7-01,0.257100641667,BRCA
TCGA-BH-A0B9-01,0.554816623506,BRCA
TCGA-BH-A0BA-01,0.583037887866,BRCA
TCGA-BH-A0BC-01,0.517257737716,BRCA
TCGA-BH-A0BD-01,0.644198016536,BRCA
TCGA-BH-A0BF-01,0.324802608333,BRCA
TCGA-BH-A0BG-01,0.485147434677,BRCA
TCGA-BH-A0BJ-01,0.394073271397,BRCA
TCGA-BH-A0BL-01,0.304322875,BRCA
TCGA-BH-A0BM-01,0.597732508333,BRCA
TCGA-BH-A0BO-01,0.383493163913,BRCA
TCGA-BH-A0BP-01,0.471356668077,BRCA
TCGA-BH-A0BQ-01,0.36570089005,BRCA
TCGA-BH-A0BR-01,0.464073377482,BRCA
TCGA-BH-A0BS-01,0.580993929669,BRCA
TCGA-BH-A0BT-01,0.67572098588,BRCA
TCGA-BH-A0BV-01,0.532921233333,BRCA
TCGA-BH-A0BW-01,0.471355691667,BRCA
TCGA-BH-A0BZ-01,0.377395642359,BRCA
TCGA-BH-A0C0-01,0.361864847067,BRCA
TCGA-BH-A0C1-01,0.44256875,BRCA
TCGA-BH-A0C3-01,0.403626608333,BRCA
TCGA-BH-A0C7-01,0.525045683333,BRCA
TCGA-BH-A0DD-01,0.666643133333,BRCA
TCGA-BH-A0DE-01,0.472002708333,BRCA
TCGA-BH-A0DG-01,0.424294175,BRCA
TCGA-BH-A0DH-01,0.707887571971,BRCA
TCGA-BH-A0DI-01,0.373802016667,BRCA
TCGA-BH-A0DK-01,0.464431721225,BRCA
TCGA-BH-A0DL-01,0.356770291402,BRCA
TCGA-BH-A0DO-01,0.502574009743,BRCA
TCGA-BH-A0DP-01,0.4858950404,BRCA
TCGA-BH-A0DQ-01,0.533960634219,BRCA
TCGA-BH-A0DS-01,0.455163058333,BRCA
TCGA-BH-A0DT-01,0.493753408333,BRCA
TCGA-BH-A0DV-01,0.31521776339,BRCA
TCGA-BH-A0DX-01,0.345132191667,BRCA
TCGA-BH-A0DZ-01,0.51235312105,BRCA
TCGA-BH-A0E0-01,0.676701337716,BRCA
TCGA-BH-A0E1-01,0.598110325,BRCA
TCGA-BH-A0E2-01,0.638903182288,BRCA
TCGA-BH-A0E6-01,0.409985597373,BRCA
TCGA-BH-A0E7-01,0.758717733333,BRCA
TCGA-BH-A0E9-01,0.368158787892,BRCA
TCGA-BH-A0EA-01,0.4502534,BRCA
TCGA-BH-A0EB-01,0.40185735,BRCA
TCGA-BH-A0EE-01,0.527184205706,BRCA
TCGA-BH-A0EI-01,0.592740225623,BRCA
TCGA-BH-A0GY-01,0.608705125,BRCA
TCGA-BH-A0GZ-01,0.592926025,BRCA
TCGA-BH-A0H0-01,0.720063125,BRCA
TCGA-BH-A0H3-01,0.475509083333,BRCA
TCGA-BH-A0H5-01,0.217865960812,BRCA
TCGA-BH-A0H6-01,0.698840939174,BRCA
TCGA-BH-A0H7-01,0.686916655445,BRCA
TCGA-BH-A0H9-01,0.488774491667,BRCA
TCGA-BH-A0HA-01,0.5746654,BRCA
TCGA-BH-A0HB-01,0.575457541667,BRCA
TCGA-BH-A0HI-01,0.522373955657,BRCA
TCGA-BH-A0HK-01,0.608151425,BRCA
TCGA-BH-A0HO-01,0.486828887376,BRCA
TCGA-BH-A0HP-01,0.42628775,BRCA
TCGA-BH-A0HQ-01,0.608647264471,BRCA
TCGA-BH-A0HU-01,0.706778166667,BRCA
TCGA-BH-A0HW-01,0.779495963596,BRCA
TCGA-BH-A0HX-01,0.479985766667,BRCA
TCGA-BH-A0HY-01,0.609722010557,BRCA
TCGA-BH-A0RX-01,0.233861321463,BRCA
TCGA-BH-A0W3-01,0.747370658333,BRCA
TCGA-BH-A0W4-01,0.616362583966,BRCA
TCGA-BH-A0W5-01,0.26443743899,BRCA
TCGA-BH-A0W7-01,0.471322016667,BRCA
TCGA-BH-A0WA-01,0.605051707309,BRCA
TCGA-BH-A18F-01,0.422772883333,BRCA
TCGA-BH-A18G-01,0.60872734987,BRCA
TCGA-BH-A18H-01,0.356778991667,BRCA
TCGA-BH-A18I-01,0.54823985,BRCA
TCGA-BH-A18J-01,0.519210458333,BRCA
TCGA-BH-A18K-01,0.583340658333,BRCA
TCGA-BH-A18L-01,0.717082594556,BRCA
TCGA-BH-A18M-01,0.416044991667,BRCA
TCGA-BH-A18N-01,0.725278805864,BRCA
TCGA-BH-A18P-01,0.64856494528,BRCA
TCGA-BH-A18Q-01,0.643558450965,BRCA
TCGA-BH-A18R-01,0.562700463755,BRCA
TCGA-BH-A18S-01,0.697701111898,BRCA
TCGA-BH-A18T-01,0.635208144654,BRCA
TCGA-BH-A18U-01,0.603808943559,BRCA
TCGA-BH-A18V-01,0.540452217665,BRCA
TCGA-BH-A1EN-01,0.57694787186,BRCA
TCGA-BH-A1EO-01,0.447098466667,BRCA
TCGA-BH-A1ES-01,0.68725575141,BRCA
TCGA-BH-A1ET-01,0.545269966667,BRCA
TCGA-BH-A1EU-01,0.376271175,BRCA
TCGA-BH-A1EV-01,0.529722166667,BRCA
TCGA-BH-A1EW-01,0.461592252717,BRCA
TCGA-BH-A1EX-01,0.508181158333,BRCA
TCGA-BH-A1EY-01,0.465168883333,BRCA
TCGA-BH-A1F0-01,0.203599108333,BRCA
TCGA-BH-A1F2-01,0.506730508333,BRCA
TCGA-BH-A1F5-01,0.675661375,BRCA
TCGA-BH-A1F6-01,0.505180304506,BRCA
TCGA-BH-A1F8-01,0.627482151804,BRCA
TCGA-BH-A1FC-01,0.569363935091,BRCA
TCGA-BH-A1FD-01,0.709435375,BRCA
TCGA-BH-A1FE-01,0.405145686961,BRCA
TCGA-BH-A1FG-01,0.654301358143,BRCA
TCGA-BH-A1FH-01,0.361958325,BRCA
TCGA-BH-A1FJ-01,0.75930625,BRCA
TCGA-BH-A1FL-01,0.7017135671,BRCA
TCGA-BH-A1FM-01,0.688281511913,BRCA
TCGA-BH-A1FN-01,0.676039575,BRCA
TCGA-BH-A1FR-01,0.541825941667,BRCA
TCGA-BH-A1FU-01,0.324182733333,BRCA
TCGA-BH-A201-01,0.548497333891,BRCA
TCGA-BH-A202-01,0.507044112641,BRCA
TCGA-BH-A203-01,0.442852959408,BRCA
TCGA-BH-A204-01,0.750003976856,BRCA
TCGA-BH-A208-01,0.369534998217,BRCA
TCGA-BH-A209-01,0.349644108333,BRCA
TCGA-BH-A28O-01,0.481205034066,BRCA
TCGA-BH-A28Q-01,0.630573980435,BRCA
TCGA-BH-A2L8-01,0.301591107067,BRCA
TCGA-BH-A42T-01,0.639802658226,BRCA
TCGA-BH-A42U-01,0.331165114873,BRCA
TCGA-BH-A42V-01,0.301733308333,BRCA
TCGA-BH-A5IZ-01,0.672235886642,BRCA
TCGA-BH-A5J0-01,0.444072675,BRCA
TCGA-BH-A6R8-01,0.668527324138,BRCA
